Station,Time,Lat,Lon,Max Gust (mph),x,y
EED,2023-02-17 19:00:00+00:00,34.7664,-114.6233,17,-12759807.389044633,4132180.9768516337
EED,2023-02-17 20:00:00+00:00,34.7664,-114.6233,21,-12759807.389044633,4132180.9768516337
EED,2023-02-17 21:00:00+00:00,34.7664,-114.6233,20,-12759807.389044633,4132180.9768516337
EEN,2023-02-17 17:00:00+00:00,42.9,-72.27,13,-8045059.59962988,5296763.192592259
EEN,2023-02-17 20:00:00+00:00,42.9,-72.27,12,-8045059.59962988,5296763.192592259
EEN,2023-02-17 21:00:00+00:00,42.9,-72.27,15,-8045059.59962988,5296763.192592259
EET,2023-02-17 01:00:00+00:00,33.18,-86.78,13,-9660305.41104028,3919220.3973317607
EET,2023-02-17 02:00:00+00:00,33.18,-86.78,14,-9660305.41104028,3919220.3973317607
EET,2023-02-17 03:00:00+00:00,33.18,-86.78,12,-9660305.41104028,3919220.3973317607
EET,2023-02-17 05:00:00+00:00,33.18,-86.78,13,-9660305.41104028,3919220.3973317607
EET,2023-02-17 06:00:00+00:00,33.18,-86.78,22,-9660305.41104028,3919220.3973317607
EET,2023-02-17 07:00:00+00:00,33.18,-86.78,31,-9660305.41104028,3919220.3973317607
EET,2023-02-17 08:00:00+00:00,33.18,-86.78,16,-9660305.41104028,3919220.3973317607
EET,2023-02-17 09:00:00+00:00,33.18,-86.78,15,-9660305.41104028,3919220.3973317607
EET,2023-02-17 10:00:00+00:00,33.18,-86.78,16,-9660305.41104028,3919220.3973317607
EET,2023-02-17 11:00:00+00:00,33.18,-86.78,13,-9660305.41104028,3919220.3973317607
EET,2023-02-17 12:00:00+00:00,33.18,-86.78,15,-9660305.41104028,3919220.3973317607
EET,2023-02-17 13:00:00+00:00,33.18,-86.78,15,-9660305.41104028,3919220.3973317607
EET,2023-02-17 14:00:00+00:00,33.18,-86.78,15,-9660305.41104028,3919220.3973317607
EET,2023-02-17 15:00:00+00:00,33.18,-86.78,16,-9660305.41104028,3919220.3973317607
EET,2023-02-17 16:00:00+00:00,33.18,-86.78,17,-9660305.41104028,3919220.3973317607
EET,2023-02-17 17:00:00+00:00,33.18,-86.78,16,-9660305.41104028,3919220.3973317607
EET,2023-02-17 18:00:00+00:00,33.18,-86.78,15,-9660305.41104028,3919220.3973317607
EET,2023-02-17 19:00:00+00:00,33.18,-86.78,17,-9660305.41104028,3919220.3973317607
EET,2023-02-17 20:00:00+00:00,33.18,-86.78,18,-9660305.41104028,3919220.3973317607
EET,2023-02-17 21:00:00+00:00,33.18,-86.78,17,-9660305.41104028,3919220.3973317607
EFD,2023-02-16 22:00:00+00:00,29.6073,-95.1587,18,-10593018.028549882,3453171.137334998
EFD,2023-02-16 23:00:00+00:00,29.6073,-95.1587,17,-10593018.028549882,3453171.137334998
EFD,2023-02-17 00:00:00+00:00,29.6073,-95.1587,18,-10593018.028549882,3453171.137334998
EFD,2023-02-17 01:00:00+00:00,29.6073,-95.1587,16,-10593018.028549882,3453171.137334998
EFD,2023-02-17 02:00:00+00:00,29.6073,-95.1587,21,-10593018.028549882,3453171.137334998
EFD,2023-02-17 04:00:00+00:00,29.6073,-95.1587,17,-10593018.028549882,3453171.137334998
EFD,2023-02-17 05:00:00+00:00,29.6073,-95.1587,21,-10593018.028549882,3453171.137334998
EFD,2023-02-17 06:00:00+00:00,29.6073,-95.1587,22,-10593018.028549882,3453171.137334998
EFD,2023-02-17 07:00:00+00:00,29.6073,-95.1587,21,-10593018.028549882,3453171.137334998
EFD,2023-02-17 08:00:00+00:00,29.6073,-95.1587,17,-10593018.028549882,3453171.137334998
EFD,2023-02-17 09:00:00+00:00,29.6073,-95.1587,16,-10593018.028549882,3453171.137334998
EFD,2023-02-17 11:00:00+00:00,29.6073,-95.1587,18,-10593018.028549882,3453171.137334998
EFD,2023-02-17 12:00:00+00:00,29.6073,-95.1587,16,-10593018.028549882,3453171.137334998
EFD,2023-02-17 13:00:00+00:00,29.6073,-95.1587,18,-10593018.028549882,3453171.137334998
EFD,2023-02-17 14:00:00+00:00,29.6073,-95.1587,23,-10593018.028549882,3453171.137334998
EFD,2023-02-17 15:00:00+00:00,29.6073,-95.1587,24,-10593018.028549882,3453171.137334998
EFD,2023-02-17 16:00:00+00:00,29.6073,-95.1587,17,-10593018.028549882,3453171.137334998
EFD,2023-02-17 17:00:00+00:00,29.6073,-95.1587,21,-10593018.028549882,3453171.137334998
EFD,2023-02-17 18:00:00+00:00,29.6073,-95.1587,23,-10593018.028549882,3453171.137334998
EFD,2023-02-17 19:00:00+00:00,29.6073,-95.1587,15,-10593018.028549882,3453171.137334998
EFD,2023-02-17 20:00:00+00:00,29.6073,-95.1587,17,-10593018.028549882,3453171.137334998
EFK,2023-02-17 09:00:00+00:00,44.8888,-72.2292,12,-8040517.764405516,5604032.277175088
EFK,2023-02-17 10:00:00+00:00,44.8888,-72.2292,12,-8040517.764405516,5604032.277175088
EFK,2023-02-17 15:00:00+00:00,44.8888,-72.2292,13,-8040517.764405516,5604032.277175088
EFK,2023-02-17 16:00:00+00:00,44.8888,-72.2292,14,-8040517.764405516,5604032.277175088
EFK,2023-02-17 18:00:00+00:00,44.8888,-72.2292,10,-8040517.764405516,5604032.277175088
EFK,2023-02-17 20:00:00+00:00,44.8888,-72.2292,13,-8040517.764405516,5604032.277175088
EFK,2023-02-17 21:00:00+00:00,44.8888,-72.2292,12,-8040517.764405516,5604032.277175088
EFT,2023-02-16 22:00:00+00:00,42.6149,-89.5904,21,-9973157.707965696,5253538.191917927
EFT,2023-02-16 23:00:00+00:00,42.6149,-89.5904,21,-9973157.707965696,5253538.191917927
EFT,2023-02-17 00:00:00+00:00,42.6149,-89.5904,16,-9973157.707965696,5253538.191917927
EFT,2023-02-17 01:00:00+00:00,42.6149,-89.5904,16,-9973157.707965696,5253538.191917927
EFT,2023-02-17 02:00:00+00:00,42.6149,-89.5904,14,-9973157.707965696,5253538.191917927
EFT,2023-02-17 03:00:00+00:00,42.6149,-89.5904,15,-9973157.707965696,5253538.191917927
EFT,2023-02-17 04:00:00+00:00,42.6149,-89.5904,12,-9973157.707965696,5253538.191917927
EFT,2023-02-17 06:00:00+00:00,42.6149,-89.5904,12,-9973157.707965696,5253538.191917927
EFT,2023-02-17 07:00:00+00:00,42.6149,-89.5904,14,-9973157.707965696,5253538.191917927
EFT,2023-02-17 08:00:00+00:00,42.6149,-89.5904,10,-9973157.707965696,5253538.191917927
EFT,2023-02-17 11:00:00+00:00,42.6149,-89.5904,10,-9973157.707965696,5253538.191917927
EFT,2023-02-17 12:00:00+00:00,42.6149,-89.5904,10,-9973157.707965696,5253538.191917927
EFT,2023-02-17 13:00:00+00:00,42.6149,-89.5904,10,-9973157.707965696,5253538.191917927
EFT,2023-02-17 19:00:00+00:00,42.6149,-89.5904,10,-9973157.707965696,5253538.191917927
EFT,2023-02-17 20:00:00+00:00,42.6149,-89.5904,13,-9973157.707965696,5253538.191917927
EFT,2023-02-17 21:00:00+00:00,42.6149,-89.5904,14,-9973157.707965696,5253538.191917927
EGE,2023-02-17 03:00:00+00:00,39.6426,-106.9177,10,-11902023.920787985,4814140.999674309
EGI,2023-02-16 22:00:00+00:00,30.6503,-86.5229,16,-9631685.16995733,3587416.7335152477
EGI,2023-02-16 23:00:00+00:00,30.6503,-86.5229,13,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 00:00:00+00:00,30.6503,-86.5229,15,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 01:00:00+00:00,30.6503,-86.5229,14,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 02:00:00+00:00,30.6503,-86.5229,15,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 03:00:00+00:00,30.6503,-86.5229,20,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 04:00:00+00:00,30.6503,-86.5229,17,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 05:00:00+00:00,30.6503,-86.5229,15,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 06:00:00+00:00,30.6503,-86.5229,18,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 07:00:00+00:00,30.6503,-86.5229,20,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 08:00:00+00:00,30.6503,-86.5229,20,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 09:00:00+00:00,30.6503,-86.5229,18,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 10:00:00+00:00,30.6503,-86.5229,30,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 11:00:00+00:00,30.6503,-86.5229,22,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 12:00:00+00:00,30.6503,-86.5229,16,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 13:00:00+00:00,30.6503,-86.5229,16,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 14:00:00+00:00,30.6503,-86.5229,17,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 15:00:00+00:00,30.6503,-86.5229,20,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 16:00:00+00:00,30.6503,-86.5229,17,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 17:00:00+00:00,30.6503,-86.5229,18,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 18:00:00+00:00,30.6503,-86.5229,22,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 19:00:00+00:00,30.6503,-86.5229,21,-9631685.16995733,3587416.7335152477
EGI,2023-02-17 20:00:00+00:00,30.6503,-86.5229,15,-9631685.16995733,3587416.7335152477
EGT,2023-02-16 22:00:00+00:00,37.325,-97.3883,24,-10841215.965222565,4484504.933901667
EGT,2023-02-16 23:00:00+00:00,37.325,-97.3883,25,-10841215.965222565,4484504.933901667
EGT,2023-02-17 00:00:00+00:00,37.325,-97.3883,18,-10841215.965222565,4484504.933901667
EGT,2023-02-17 01:00:00+00:00,37.325,-97.3883,17,-10841215.965222565,4484504.933901667
EGT,2023-02-17 02:00:00+00:00,37.325,-97.3883,14,-10841215.965222565,4484504.933901667
EGT,2023-02-17 03:00:00+00:00,37.325,-97.3883,10,-10841215.965222565,4484504.933901667
EGT,2023-02-17 17:00:00+00:00,37.325,-97.3883,10,-10841215.965222565,4484504.933901667
EGT,2023-02-17 18:00:00+00:00,37.325,-97.3883,13,-10841215.965222565,4484504.933901667
EGT,2023-02-17 19:00:00+00:00,37.325,-97.3883,16,-10841215.965222565,4484504.933901667
EGT,2023-02-17 20:00:00+00:00,37.325,-97.3883,15,-10841215.965222565,4484504.933901667
EGT,2023-02-17 21:00:00+00:00,37.325,-97.3883,12,-10841215.965222565,4484504.933901667
EGV,2023-02-16 22:00:00+00:00,45.9323,-89.2683,14,-9937301.699981183,5769506.877110794
EGV,2023-02-16 23:00:00+00:00,45.9323,-89.2683,14,-9937301.699981183,5769506.877110794
EGV,2023-02-17 00:00:00+00:00,45.9323,-89.2683,12,-9937301.699981183,5769506.877110794
EGV,2023-02-17 01:00:00+00:00,45.9323,-89.2683,13,-9937301.699981183,5769506.877110794
EGV,2023-02-17 02:00:00+00:00,45.9323,-89.2683,14,-9937301.699981183,5769506.877110794
EGV,2023-02-17 03:00:00+00:00,45.9323,-89.2683,13,-9937301.699981183,5769506.877110794
EGV,2023-02-17 04:00:00+00:00,45.9323,-89.2683,13,-9937301.699981183,5769506.877110794
EGV,2023-02-17 08:00:00+00:00,45.9323,-89.2683,10,-9937301.699981183,5769506.877110794
EGV,2023-02-17 09:00:00+00:00,45.9323,-89.2683,13,-9937301.699981183,5769506.877110794
EGV,2023-02-17 10:00:00+00:00,45.9323,-89.2683,10,-9937301.699981183,5769506.877110794
EGV,2023-02-17 17:00:00+00:00,45.9323,-89.2683,10,-9937301.699981183,5769506.877110794
EGV,2023-02-17 18:00:00+00:00,45.9323,-89.2683,12,-9937301.699981183,5769506.877110794
EGV,2023-02-17 19:00:00+00:00,45.9323,-89.2683,13,-9937301.699981183,5769506.877110794
EGV,2023-02-17 20:00:00+00:00,45.9323,-89.2683,16,-9937301.699981183,5769506.877110794
EGV,2023-02-17 21:00:00+00:00,45.9323,-89.2683,12,-9937301.699981183,5769506.877110794
EHA,2023-02-16 22:00:00+00:00,37.0008,-101.88,17,-11341229.722018711,4439218.297520318
EHA,2023-02-16 23:00:00+00:00,37.0008,-101.88,15,-11341229.722018711,4439218.297520318
EHA,2023-02-17 00:00:00+00:00,37.0008,-101.88,12,-11341229.722018711,4439218.297520318
EHA,2023-02-17 05:00:00+00:00,37.0008,-101.88,13,-11341229.722018711,4439218.297520318
EHA,2023-02-17 06:00:00+00:00,37.0008,-101.88,13,-11341229.722018711,4439218.297520318
EHA,2023-02-17 07:00:00+00:00,37.0008,-101.88,14,-11341229.722018711,4439218.297520318
EHA,2023-02-17 08:00:00+00:00,37.0008,-101.88,13,-11341229.722018711,4439218.297520318
EHA,2023-02-17 09:00:00+00:00,37.0008,-101.88,14,-11341229.722018711,4439218.297520318
EHA,2023-02-17 10:00:00+00:00,37.0008,-101.88,14,-11341229.722018711,4439218.297520318
EHA,2023-02-17 11:00:00+00:00,37.0008,-101.88,14,-11341229.722018711,4439218.297520318
EHA,2023-02-17 12:00:00+00:00,37.0008,-101.88,13,-11341229.722018711,4439218.297520318
EHA,2023-02-17 13:00:00+00:00,37.0008,-101.88,15,-11341229.722018711,4439218.297520318
EHA,2023-02-17 14:00:00+00:00,37.0008,-101.88,15,-11341229.722018711,4439218.297520318
EHA,2023-02-17 15:00:00+00:00,37.0008,-101.88,15,-11341229.722018711,4439218.297520318
EHA,2023-02-17 16:00:00+00:00,37.0008,-101.88,12,-11341229.722018711,4439218.297520318
EHA,2023-02-17 18:00:00+00:00,37.0008,-101.88,12,-11341229.722018711,4439218.297520318
EHA,2023-02-17 19:00:00+00:00,37.0008,-101.88,13,-11341229.722018711,4439218.297520318
EHA,2023-02-17 20:00:00+00:00,37.0008,-101.88,16,-11341229.722018711,4439218.297520318
EHA,2023-02-17 21:00:00+00:00,37.0008,-101.88,17,-11341229.722018711,4439218.297520318
EHO,2023-02-16 22:00:00+00:00,35.2556,-81.6011,15,-9083792.900170995,4198670.64234564
EHO,2023-02-16 23:00:00+00:00,35.2556,-81.6011,17,-9083792.900170995,4198670.64234564
EHO,2023-02-17 07:00:00+00:00,35.2556,-81.6011,13,-9083792.900170995,4198670.64234564
EHO,2023-02-17 08:00:00+00:00,35.2556,-81.6011,14,-9083792.900170995,4198670.64234564
EHO,2023-02-17 09:00:00+00:00,35.2556,-81.6011,12,-9083792.900170995,4198670.64234564
EHO,2023-02-17 13:00:00+00:00,35.2556,-81.6011,13,-9083792.900170995,4198670.64234564
EHO,2023-02-17 14:00:00+00:00,35.2556,-81.6011,13,-9083792.900170995,4198670.64234564
EHO,2023-02-17 15:00:00+00:00,35.2556,-81.6011,12,-9083792.900170995,4198670.64234564
EHO,2023-02-17 16:00:00+00:00,35.2556,-81.6011,13,-9083792.900170995,4198670.64234564
EHO,2023-02-17 17:00:00+00:00,35.2556,-81.6011,14,-9083792.900170995,4198670.64234564
EHO,2023-02-17 18:00:00+00:00,35.2556,-81.6011,12,-9083792.900170995,4198670.64234564
EHO,2023-02-17 19:00:00+00:00,35.2556,-81.6011,16,-9083792.900170995,4198670.64234564
EHO,2023-02-17 20:00:00+00:00,35.2556,-81.6011,17,-9083792.900170995,4198670.64234564
EHO,2023-02-17 21:00:00+00:00,35.2556,-81.6011,22,-9083792.900170995,4198670.64234564
EHR,2023-02-16 22:00:00+00:00,37.8078,-87.6857,30,-9761127.473851748,4552309.865930666
EHR,2023-02-16 23:00:00+00:00,37.8078,-87.6857,30,-9761127.473851748,4552309.865930666
EHR,2023-02-17 00:00:00+00:00,37.8078,-87.6857,18,-9761127.473851748,4552309.865930666
EHR,2023-02-17 01:00:00+00:00,37.8078,-87.6857,21,-9761127.473851748,4552309.865930666
EHR,2023-02-17 02:00:00+00:00,37.8078,-87.6857,30,-9761127.473851748,4552309.865930666
EHR,2023-02-17 03:00:00+00:00,37.8078,-87.6857,21,-9761127.473851748,4552309.865930666
EHR,2023-02-17 04:00:00+00:00,37.8078,-87.6857,21,-9761127.473851748,4552309.865930666
EHR,2023-02-17 05:00:00+00:00,37.8078,-87.6857,23,-9761127.473851748,4552309.865930666
EHR,2023-02-17 06:00:00+00:00,37.8078,-87.6857,18,-9761127.473851748,4552309.865930666
EHR,2023-02-17 07:00:00+00:00,37.8078,-87.6857,21,-9761127.473851748,4552309.865930666
EHR,2023-02-17 08:00:00+00:00,37.8078,-87.6857,17,-9761127.473851748,4552309.865930666
EHR,2023-02-17 09:00:00+00:00,37.8078,-87.6857,20,-9761127.473851748,4552309.865930666
EHR,2023-02-17 10:00:00+00:00,37.8078,-87.6857,20,-9761127.473851748,4552309.865930666
EHR,2023-02-17 11:00:00+00:00,37.8078,-87.6857,17,-9761127.473851748,4552309.865930666
EHR,2023-02-17 12:00:00+00:00,37.8078,-87.6857,18,-9761127.473851748,4552309.865930666
EHR,2023-02-17 13:00:00+00:00,37.8078,-87.6857,18,-9761127.473851748,4552309.865930666
EHR,2023-02-17 14:00:00+00:00,37.8078,-87.6857,20,-9761127.473851748,4552309.865930666
EHR,2023-02-17 15:00:00+00:00,37.8078,-87.6857,18,-9761127.473851748,4552309.865930666
EHR,2023-02-17 16:00:00+00:00,37.8078,-87.6857,20,-9761127.473851748,4552309.865930666
EHR,2023-02-17 17:00:00+00:00,37.8078,-87.6857,16,-9761127.473851748,4552309.865930666
EHR,2023-02-17 18:00:00+00:00,37.8078,-87.6857,16,-9761127.473851748,4552309.865930666
EHR,2023-02-17 19:00:00+00:00,37.8078,-87.6857,15,-9761127.473851748,4552309.865930666
EHR,2023-02-17 20:00:00+00:00,37.8078,-87.6857,15,-9761127.473851748,4552309.865930666
EHR,2023-02-17 21:00:00+00:00,37.8078,-87.6857,15,-9761127.473851748,4552309.865930666
EKM,2023-02-16 22:00:00+00:00,41.72,-86.0,18,-9573476.208221527,5119128.644236652
EKM,2023-02-16 23:00:00+00:00,41.72,-86.0,13,-9573476.208221527,5119128.644236652
EKM,2023-02-17 00:00:00+00:00,41.72,-86.0,12,-9573476.208221527,5119128.644236652
EKM,2023-02-17 01:00:00+00:00,41.72,-86.0,10,-9573476.208221527,5119128.644236652
EKM,2023-02-17 02:00:00+00:00,41.72,-86.0,10,-9573476.208221527,5119128.644236652
EKM,2023-02-17 05:00:00+00:00,41.72,-86.0,10,-9573476.208221527,5119128.644236652
EKM,2023-02-17 06:00:00+00:00,41.72,-86.0,12,-9573476.208221527,5119128.644236652
EKM,2023-02-17 07:00:00+00:00,41.72,-86.0,14,-9573476.208221527,5119128.644236652
EKM,2023-02-17 08:00:00+00:00,41.72,-86.0,13,-9573476.208221527,5119128.644236652
EKM,2023-02-17 14:00:00+00:00,41.72,-86.0,10,-9573476.208221527,5119128.644236652
EKM,2023-02-17 18:00:00+00:00,41.72,-86.0,15,-9573476.208221527,5119128.644236652
EKM,2023-02-17 19:00:00+00:00,41.72,-86.0,15,-9573476.208221527,5119128.644236652
EKM,2023-02-17 20:00:00+00:00,41.72,-86.0,13,-9573476.208221527,5119128.644236652
EKM,2023-02-17 21:00:00+00:00,41.72,-86.0,13,-9573476.208221527,5119128.644236652
EKN,2023-02-16 22:00:00+00:00,38.8853,-79.8528,10,-8889173.034417115,4705255.073592582
EKN,2023-02-17 00:00:00+00:00,38.8853,-79.8528,10,-8889173.034417115,4705255.073592582
EKN,2023-02-17 02:00:00+00:00,38.8853,-79.8528,13,-8889173.034417115,4705255.073592582
EKN,2023-02-17 11:00:00+00:00,38.8853,-79.8528,10,-8889173.034417115,4705255.073592582
EKN,2023-02-17 12:00:00+00:00,38.8853,-79.8528,33,-8889173.034417115,4705255.073592582
EKN,2023-02-17 13:00:00+00:00,38.8853,-79.8528,16,-8889173.034417115,4705255.073592582
EKN,2023-02-17 14:00:00+00:00,38.8853,-79.8528,10,-8889173.034417115,4705255.073592582
EKN,2023-02-17 15:00:00+00:00,38.8853,-79.8528,13,-8889173.034417115,4705255.073592582
EKN,2023-02-17 16:00:00+00:00,38.8853,-79.8528,13,-8889173.034417115,4705255.073592582
EKN,2023-02-17 17:00:00+00:00,38.8853,-79.8528,15,-8889173.034417115,4705255.073592582
EKN,2023-02-17 18:00:00+00:00,38.8853,-79.8528,16,-8889173.034417115,4705255.073592582
EKN,2023-02-17 19:00:00+00:00,38.8853,-79.8528,18,-8889173.034417115,4705255.073592582
EKN,2023-02-17 20:00:00+00:00,38.8853,-79.8528,18,-8889173.034417115,4705255.073592582
EKN,2023-02-17 21:00:00+00:00,38.8853,-79.8528,17,-8889173.034417115,4705255.073592582
EKO,2023-02-16 23:00:00+00:00,40.8242,-115.786,10,-12889238.560989974,4986445.683217714
EKO,2023-02-17 00:00:00+00:00,40.8242,-115.786,10,-12889238.560989974,4986445.683217714
EKO,2023-02-17 01:00:00+00:00,40.8242,-115.786,12,-12889238.560989974,4986445.683217714
EKO,2023-02-17 02:00:00+00:00,40.8242,-115.786,10,-12889238.560989974,4986445.683217714
EKO,2023-02-17 21:00:00+00:00,40.8242,-115.786,10,-12889238.560989974,4986445.683217714
EKQ,2023-02-16 22:00:00+00:00,36.8553,-84.8561,16,-9446137.842703102,4418956.619669411
EKQ,2023-02-16 23:00:00+00:00,36.8553,-84.8561,13,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 00:00:00+00:00,36.8553,-84.8561,18,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 01:00:00+00:00,36.8553,-84.8561,21,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 02:00:00+00:00,36.8553,-84.8561,12,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 03:00:00+00:00,36.8553,-84.8561,15,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 04:00:00+00:00,36.8553,-84.8561,12,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 05:00:00+00:00,36.8553,-84.8561,35,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 06:00:00+00:00,36.8553,-84.8561,33,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 07:00:00+00:00,36.8553,-84.8561,16,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 08:00:00+00:00,36.8553,-84.8561,21,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 09:00:00+00:00,36.8553,-84.8561,17,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 10:00:00+00:00,36.8553,-84.8561,17,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 11:00:00+00:00,36.8553,-84.8561,13,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 12:00:00+00:00,36.8553,-84.8561,12,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 13:00:00+00:00,36.8553,-84.8561,14,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 14:00:00+00:00,36.8553,-84.8561,16,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 15:00:00+00:00,36.8553,-84.8561,17,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 16:00:00+00:00,36.8553,-84.8561,17,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 17:00:00+00:00,36.8553,-84.8561,18,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 18:00:00+00:00,36.8553,-84.8561,17,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 19:00:00+00:00,36.8553,-84.8561,16,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 20:00:00+00:00,36.8553,-84.8561,16,-9446137.842703102,4418956.619669411
EKQ,2023-02-17 21:00:00+00:00,36.8553,-84.8561,15,-9446137.842703102,4418956.619669411
EKS,2023-02-16 22:00:00+00:00,45.2718,-111.6486,23,-12428665.299781883,5664412.809155083
EKS,2023-02-16 23:00:00+00:00,45.2718,-111.6486,23,-12428665.299781883,5664412.809155083
EKS,2023-02-17 00:00:00+00:00,45.2718,-111.6486,26,-12428665.299781883,5664412.809155083
EKS,2023-02-17 01:00:00+00:00,45.2718,-111.6486,24,-12428665.299781883,5664412.809155083
EKS,2023-02-17 02:00:00+00:00,45.2718,-111.6486,24,-12428665.299781883,5664412.809155083
EKS,2023-02-17 03:00:00+00:00,45.2718,-111.6486,30,-12428665.299781883,5664412.809155083
EKS,2023-02-17 04:00:00+00:00,45.2718,-111.6486,31,-12428665.299781883,5664412.809155083
EKS,2023-02-17 05:00:00+00:00,45.2718,-111.6486,32,-12428665.299781883,5664412.809155083
EKS,2023-02-17 06:00:00+00:00,45.2718,-111.6486,37,-12428665.299781883,5664412.809155083
