Station,Time,Lat,Lon,1 Hour Precipitation,x,y
7W4,2023-02-17 15:00:00+00:00,37.9658,-77.7459,0.01,-8654633.99926477,4574595.625794481
7W4,2023-02-17 16:00:00+00:00,37.9658,-77.7459,0.01,-8654633.99926477,4574595.625794481
7W4,2023-02-17 18:00:00+00:00,37.9658,-77.7459,0.14,-8654633.99926477,4574595.625794481
7W4,2023-02-17 19:00:00+00:00,37.9658,-77.7459,0.05,-8654633.99926477,4574595.625794481
7W6,2023-02-17 10:00:00+00:00,35.5624,-75.9552,0.01,-8455294.187101254,4240574.151655889
8A0,2023-02-17 01:00:00+00:00,34.2291,-86.2558,0.03,-9601951.733966446,4059606.19984298
8A0,2023-02-17 02:00:00+00:00,34.2291,-86.2558,0.02,-9601951.733966446,4059606.19984298
8A0,2023-02-17 03:00:00+00:00,34.2291,-86.2558,0.07,-9601951.733966446,4059606.19984298
8A0,2023-02-17 04:00:00+00:00,34.2291,-86.2558,0.18,-9601951.733966446,4059606.19984298
8A0,2023-02-17 05:00:00+00:00,34.2291,-86.2558,0.04,-9601951.733966446,4059606.19984298
8A0,2023-02-17 06:00:00+00:00,34.2291,-86.2558,0.01,-9601951.733966446,4059606.19984298
8A0,2023-02-17 07:00:00+00:00,34.2291,-86.2558,0.06,-9601951.733966446,4059606.19984298
8A0,2023-02-17 08:00:00+00:00,34.2291,-86.2558,0.25,-9601951.733966446,4059606.19984298
8A0,2023-02-17 09:00:00+00:00,34.2291,-86.2558,0.07,-9601951.733966446,4059606.19984298
8A0,2023-02-17 10:00:00+00:00,34.2291,-86.2558,0.02,-9601951.733966446,4059606.19984298
8A3,2023-02-16 23:00:00+00:00,36.4121,-85.3116,0.23,-9496843.870759437,4357474.865544366
8A3,2023-02-17 00:00:00+00:00,36.4121,-85.3116,0.15,-9496843.870759437,4357474.865544366
8A3,2023-02-17 01:00:00+00:00,36.4121,-85.3116,0.07,-9496843.870759437,4357474.865544366
8A3,2023-02-17 03:00:00+00:00,36.4121,-85.3116,0.05,-9496843.870759437,4357474.865544366
8A3,2023-02-17 04:00:00+00:00,36.4121,-85.3116,0.21,-9496843.870759437,4357474.865544366
8A3,2023-02-17 05:00:00+00:00,36.4121,-85.3116,0.23,-9496843.870759437,4357474.865544366
8A3,2023-02-17 06:00:00+00:00,36.4121,-85.3116,0.16,-9496843.870759437,4357474.865544366
8A3,2023-02-17 07:00:00+00:00,36.4121,-85.3116,0.13,-9496843.870759437,4357474.865544366
8A3,2023-02-17 08:00:00+00:00,36.4121,-85.3116,0.09,-9496843.870759437,4357474.865544366
8A3,2023-02-17 15:00:00+00:00,36.4121,-85.3116,0.01,-9496843.870759437,4357474.865544366
8B0,2023-02-17 15:00:00+00:00,44.9919,-70.6646,0.03,-7866347.289110358,5620246.39709398
8B0,2023-02-17 17:00:00+00:00,44.9919,-70.6646,0.02,-7866347.289110358,5620246.39709398
8B0,2023-02-17 18:00:00+00:00,44.9919,-70.6646,0.04,-7866347.289110358,5620246.39709398
8B0,2023-02-17 19:00:00+00:00,44.9919,-70.6646,0.02,-7866347.289110358,5620246.39709398
8B0,2023-02-17 20:00:00+00:00,44.9919,-70.6646,0.02,-7866347.289110358,5620246.39709398
8D3,2023-02-17 20:00:00+00:00,45.6689,-96.9914,0.01,-10797033.259326713,5727448.0449313205
8W2,2023-02-16 22:00:00+00:00,38.6557,-78.7081,0.01,-8761745.613306057,4672472.86284006
8W2,2023-02-17 01:00:00+00:00,38.6557,-78.7081,0.01,-8761745.613306057,4672472.86284006
8W2,2023-02-17 02:00:00+00:00,38.6557,-78.7081,0.06,-8761745.613306057,4672472.86284006
8W2,2023-02-17 03:00:00+00:00,38.6557,-78.7081,0.04,-8761745.613306057,4672472.86284006
8W2,2023-02-17 05:00:00+00:00,38.6557,-78.7081,0.01,-8761745.613306057,4672472.86284006
8W2,2023-02-17 10:00:00+00:00,38.6557,-78.7081,0.02,-8761745.613306057,4672472.86284006
8W2,2023-02-17 11:00:00+00:00,38.6557,-78.7081,0.06,-8761745.613306057,4672472.86284006
8W2,2023-02-17 12:00:00+00:00,38.6557,-78.7081,0.11,-8761745.613306057,4672472.86284006
8W2,2023-02-17 13:00:00+00:00,38.6557,-78.7081,0.01,-8761745.613306057,4672472.86284006
8W2,2023-02-17 14:00:00+00:00,38.6557,-78.7081,0.01,-8761745.613306057,4672472.86284006
AAF,2023-02-17 17:00:00+00:00,29.7276,-85.0274,0.13,-9465206.871475989,3468583.1994889323
AAF,2023-02-17 18:00:00+00:00,29.7276,-85.0274,0.0001,-9465206.871475989,3468583.1994889323
ABE,2023-02-16 22:00:00+00:00,40.6508,-75.4492,0.0001,-8398966.524759857,4960970.38945766
ABE,2023-02-17 12:00:00+00:00,40.6508,-75.4492,0.02,-8398966.524759857,4960970.38945766
ABE,2023-02-17 13:00:00+00:00,40.6508,-75.4492,0.02,-8398966.524759857,4960970.38945766
ABE,2023-02-17 14:00:00+00:00,40.6508,-75.4492,0.04,-8398966.524759857,4960970.38945766
ABE,2023-02-17 15:00:00+00:00,40.6508,-75.4492,0.0001,-8398966.524759857,4960970.38945766
ABE,2023-02-17 17:00:00+00:00,40.6508,-75.4492,0.03,-8398966.524759857,4960970.38945766
ABE,2023-02-17 18:00:00+00:00,40.6508,-75.4492,0.01,-8398966.524759857,4960970.38945766
ABE,2023-02-17 19:00:00+00:00,40.6508,-75.4492,0.0001,-8398966.524759857,4960970.38945766
ABY,2023-02-17 14:00:00+00:00,31.5355,-84.1945,0.39,-9372488.867594274,3702491.040408183
ABY,2023-02-17 15:00:00+00:00,31.5355,-84.1945,0.09,-9372488.867594274,3702491.040408183
ABY,2023-02-17 16:00:00+00:00,31.5355,-84.1945,0.02,-9372488.867594274,3702491.040408183
ABY,2023-02-17 17:00:00+00:00,31.5355,-84.1945,0.02,-9372488.867594274,3702491.040408183
ABY,2023-02-17 18:00:00+00:00,31.5355,-84.1945,0.01,-9372488.867594274,3702491.040408183
ACJ,2023-02-17 11:00:00+00:00,32.1108,-84.1889,0.0001,-9371865.47844583,3777863.652606929
ACJ,2023-02-17 13:00:00+00:00,32.1108,-84.1889,0.24,-9371865.47844583,3777863.652606929
ACJ,2023-02-17 14:00:00+00:00,32.1108,-84.1889,0.02,-9371865.47844583,3777863.652606929
ACJ,2023-02-17 15:00:00+00:00,32.1108,-84.1889,0.01,-9371865.47844583,3777863.652606929
ACJ,2023-02-17 16:00:00+00:00,32.1108,-84.1889,0.0001,-9371865.47844583,3777863.652606929
ACJ,2023-02-17 17:00:00+00:00,32.1108,-84.1889,0.08,-9371865.47844583,3777863.652606929
ACK,2023-02-17 00:00:00+00:00,41.2531,-70.0603,0.03,-7799076.920823984,5049745.840125978
ACK,2023-02-17 01:00:00+00:00,41.2531,-70.0603,0.0001,-7799076.920823984,5049745.840125978
ACK,2023-02-17 04:00:00+00:00,41.2531,-70.0603,0.0001,-7799076.920823984,5049745.840125978
ACK,2023-02-17 05:00:00+00:00,41.2531,-70.0603,0.02,-7799076.920823984,5049745.840125978
ACK,2023-02-17 06:00:00+00:00,41.2531,-70.0603,0.0001,-7799076.920823984,5049745.840125978
ACK,2023-02-17 07:00:00+00:00,41.2531,-70.0603,0.0001,-7799076.920823984,5049745.840125978
ACK,2023-02-17 19:00:00+00:00,41.2531,-70.0603,0.01,-7799076.920823984,5049745.840125978
ACK,2023-02-17 20:00:00+00:00,41.2531,-70.0603,0.0001,-7799076.920823984,5049745.840125978
ACP,2023-02-17 00:00:00+00:00,30.75,-92.69,0.11,-10318203.601628527,3600324.2680284074
ACP,2023-02-17 01:00:00+00:00,30.75,-92.69,0.27,-10318203.601628527,3600324.2680284074
ACP,2023-02-17 02:00:00+00:00,30.75,-92.69,0.13,-10318203.601628527,3600324.2680284074
ACY,2023-02-17 12:00:00+00:00,39.4576,-74.5772,0.0001,-8301895.928788122,4787432.428707846
ACY,2023-02-17 13:00:00+00:00,39.4576,-74.5772,0.0001,-8301895.928788122,4787432.428707846
ACY,2023-02-17 14:00:00+00:00,39.4576,-74.5772,0.01,-8301895.928788122,4787432.428707846
ACY,2023-02-17 15:00:00+00:00,39.4576,-74.5772,0.13,-8301895.928788122,4787432.428707846
ACY,2023-02-17 16:00:00+00:00,39.4576,-74.5772,0.23,-8301895.928788122,4787432.428707846
ACY,2023-02-17 17:00:00+00:00,39.4576,-74.5772,0.0001,-8301895.928788122,4787432.428707846
ADG,2023-02-16 23:00:00+00:00,41.8677,-84.0773,0.05,-9359442.2232733,5141182.10125675
ADG,2023-02-17 00:00:00+00:00,41.8677,-84.0773,0.01,-9359442.2232733,5141182.10125675
ADG,2023-02-17 01:00:00+00:00,41.8677,-84.0773,0.02,-9359442.2232733,5141182.10125675
ADG,2023-02-17 02:00:00+00:00,41.8677,-84.0773,0.01,-9359442.2232733,5141182.10125675
ADG,2023-02-17 03:00:00+00:00,41.8677,-84.0773,0.02,-9359442.2232733,5141182.10125675
ADG,2023-02-17 04:00:00+00:00,41.8677,-84.0773,0.01,-9359442.2232733,5141182.10125675
ADG,2023-02-17 06:00:00+00:00,41.8677,-84.0773,0.0001,-9359442.2232733,5141182.10125675
ADG,2023-02-17 07:00:00+00:00,41.8677,-84.0773,0.0001,-9359442.2232733,5141182.10125675
ADG,2023-02-17 18:00:00+00:00,41.8677,-84.0773,0.0001,-9359442.2232733,5141182.10125675
ADG,2023-02-17 19:00:00+00:00,41.8677,-84.0773,0.0001,-9359442.2232733,5141182.10125675
ADW,2023-02-16 22:00:00+00:00,38.8108,-76.867,0.0001,-8556795.298806561,4694606.417359759
ADW,2023-02-17 04:00:00+00:00,38.8108,-76.867,0.0001,-8556795.298806561,4694606.417359759
ADW,2023-02-17 10:00:00+00:00,38.8108,-76.867,0.01,-8556795.298806561,4694606.417359759
ADW,2023-02-17 11:00:00+00:00,38.8108,-76.867,0.06,-8556795.298806561,4694606.417359759
ADW,2023-02-17 12:00:00+00:00,38.8108,-76.867,0.11,-8556795.298806561,4694606.417359759
ADW,2023-02-17 13:00:00+00:00,38.8108,-76.867,0.15,-8556795.298806561,4694606.417359759
ADW,2023-02-17 14:00:00+00:00,38.8108,-76.867,0.18,-8556795.298806561,4694606.417359759
ADW,2023-02-17 15:00:00+00:00,38.8108,-76.867,0.01,-8556795.298806561,4694606.417359759
ADW,2023-02-17 17:00:00+00:00,38.8108,-76.867,0.0001,-8556795.298806561,4694606.417359759
ADW,2023-02-17 18:00:00+00:00,38.8108,-76.867,0.0001,-8556795.298806561,4694606.417359759
ADW,2023-02-17 19:00:00+00:00,38.8108,-76.867,0.0001,-8556795.298806561,4694606.417359759
ADW,2023-02-17 20:00:00+00:00,38.8108,-76.867,0.0001,-8556795.298806561,4694606.417359759
AEX,2023-02-16 23:00:00+00:00,31.3347,-92.5586,0.0001,-10303576.220538292,3676293.021749386
AEX,2023-02-17 00:00:00+00:00,31.3347,-92.5586,0.26,-10303576.220538292,3676293.021749386
AEX,2023-02-17 01:00:00+00:00,31.3347,-92.5586,0.07,-10303576.220538292,3676293.021749386
AEX,2023-02-17 02:00:00+00:00,31.3347,-92.5586,0.0001,-10303576.220538292,3676293.021749386
AEX,2023-02-17 03:00:00+00:00,31.3347,-92.5586,0.0001,-10303576.220538292,3676293.021749386
AEX,2023-02-17 04:00:00+00:00,31.3347,-92.5586,0.0001,-10303576.220538292,3676293.021749386
AEX,2023-02-17 05:00:00+00:00,31.3347,-92.5586,0.0001,-10303576.220538292,3676293.021749386
AEX,2023-02-17 06:00:00+00:00,31.3347,-92.5586,0.0001,-10303576.220538292,3676293.021749386
AEX,2023-02-17 07:00:00+00:00,31.3347,-92.5586,0.0001,-10303576.220538292,3676293.021749386
AEX,2023-02-17 08:00:00+00:00,31.3347,-92.5586,0.0001,-10303576.220538292,3676293.021749386
AEX,2023-02-17 09:00:00+00:00,31.3347,-92.5586,0.0001,-10303576.220538292,3676293.021749386
AEX,2023-02-17 10:00:00+00:00,31.3347,-92.5586,0.0001,-10303576.220538292,3676293.021749386
AEX,2023-02-17 11:00:00+00:00,31.3347,-92.5586,0.0001,-10303576.220538292,3676293.021749386
AEX,2023-02-17 12:00:00+00:00,31.3347,-92.5586,0.0001,-10303576.220538292,3676293.021749386
AEX,2023-02-17 13:00:00+00:00,31.3347,-92.5586,0.0001,-10303576.220538292,3676293.021749386
AEX,2023-02-17 14:00:00+00:00,31.3347,-92.5586,0.0001,-10303576.220538292,3676293.021749386
AEX,2023-02-17 15:00:00+00:00,31.3347,-92.5586,0.0001,-10303576.220538292,3676293.021749386
AFJ,2023-02-17 08:00:00+00:00,40.1365,-80.2902,0.04,-8937864.179690093,4885797.959157412
AFJ,2023-02-17 09:00:00+00:00,40.1365,-80.2902,0.06,-8937864.179690093,4885797.959157412
AFJ,2023-02-17 10:00:00+00:00,40.1365,-80.2902,0.08,-8937864.179690093,4885797.959157412
AFJ,2023-02-17 11:00:00+00:00,40.1365,-80.2902,0.01,-8937864.179690093,4885797.959157412
AFJ,2023-02-17 14:00:00+00:00,40.1365,-80.2902,0.0001,-8937864.179690093,4885797.959157412
AFJ,2023-02-17 15:00:00+00:00,40.1365,-80.2902,0.0001,-8937864.179690093,4885797.959157412
AFJ,2023-02-17 16:00:00+00:00,40.1365,-80.2902,0.0001,-8937864.179690093,4885797.959157412
AFJ,2023-02-17 17:00:00+00:00,40.1365,-80.2902,0.0001,-8937864.179690093,4885797.959157412
AFJ,2023-02-17 19:00:00+00:00,40.1365,-80.2902,0.0001,-8937864.179690093,4885797.959157412
AFJ,2023-02-17 20:00:00+00:00,40.1365,-80.2902,0.0001,-8937864.179690093,4885797.959157412
AFN,2023-02-17 00:00:00+00:00,42.8051,-72.003,0.0001,-8015337.295588077,5282352.974551191
AFN,2023-02-17 01:00:00+00:00,42.8051,-72.003,0.0001,-8015337.295588077,5282352.974551191
AFN,2023-02-17 15:00:00+00:00,42.8051,-72.003,0.0001,-8015337.295588077,5282352.974551191
AFN,2023-02-17 16:00:00+00:00,42.8051,-72.003,0.0001,-8015337.295588077,5282352.974551191
AFN,2023-02-17 17:00:00+00:00,42.8051,-72.003,0.01,-8015337.295588077,5282352.974551191
AFN,2023-02-17 18:00:00+00:00,42.8051,-72.003,0.02,-8015337.295588077,5282352.974551191
AFN,2023-02-17 19:00:00+00:00,42.8051,-72.003,0.0001,-8015337.295588077,5282352.974551191
AFN,2023-02-17 20:00:00+00:00,42.8051,-72.003,0.0001,-8015337.295588077,5282352.974551191
AFN,2023-02-17 21:00:00+00:00,42.8051,-72.003,0.01,-8015337.295588077,5282352.974551191
AFP,2023-02-17 14:00:00+00:00,35.0206,-80.0771,0.17,-8914141.996202048,4166680.9542822954
AFP,2023-02-17 15:00:00+00:00,35.0206,-80.0771,0.04,-8914141.996202048,4166680.9542822954
AGC,2023-02-17 08:00:00+00:00,40.3547,-79.9217,0.04,-8896842.947332773,4917620.988989217
AGC,2023-02-17 09:00:00+00:00,40.3547,-79.9217,0.04,-8896842.947332773,4917620.988989217
AGC,2023-02-17 10:00:00+00:00,40.3547,-79.9217,0.10,-8896842.947332773,4917620.988989217
AGC,2023-02-17 11:00:00+00:00,40.3547,-79.9217,0.01,-8896842.947332773,4917620.988989217
AGC,2023-02-17 12:00:00+00:00,40.3547,-79.9217,0.01,-8896842.947332773,4917620.988989217
AGI,2023-02-17 08:00:00+00:00,27.546,-92.44,0.02,-10290373.728930209,3191854.4215715467
AGS,2023-02-17 14:00:00+00:00,33.3699,-81.9645,0.0001,-9124246.403125271,3944505.5562959956
AGS,2023-02-17 15:00:00+00:00,33.3699,-81.9645,0.0001,-9124246.403125271,3944505.5562959956
AGS,2023-02-17 16:00:00+00:00,33.3699,-81.9645,0.13,-9124246.403125271,3944505.5562959956
AGS,2023-02-17 17:00:00+00:00,33.3699,-81.9645,0.11,-9124246.403125271,3944505.5562959956
AGS,2023-02-17 18:00:00+00:00,33.3699,-81.9645,0.0001,-9124246.403125271,3944505.5562959956
AGS,2023-02-17 19:00:00+00:00,33.3699,-81.9645,0.0001,-9124246.403125271,3944505.5562959956
AHN,2023-02-17 11:00:00+00:00,33.9486,-83.3264,0.07,-9275852.417636631,4021902.3483142606
AHN,2023-02-17 12:00:00+00:00,33.9486,-83.3264,0.37,-9275852.417636631,4021902.3483142606
AHN,2023-02-17 13:00:00+00:00,33.9486,-83.3264,0.0001,-9275852.417636631,4021902.3483142606
AHN,2023-02-17 14:00:00+00:00,33.9486,-83.3264,0.0001,-9275852.417636631,4021902.3483142606
AHN,2023-02-17 16:00:00+00:00,33.9486,-83.3264,0.0001,-9275852.417636631,4021902.3483142606
AID,2023-02-17 01:00:00+00:00,40.1086,-85.613,0.01,-9530395.56528453,4881736.308157986
AIK,2023-02-17 15:00:00+00:00,33.6494,-81.685,0.02,-9093132.605448551,3981821.606143677
AIK,2023-02-17 16:00:00+00:00,33.6494,-81.685,0.02,-9093132.605448551,3981821.606143677
AIK,2023-02-17 17:00:00+00:00,33.6494,-81.685,0.07,-9093132.605448551,3981821.606143677
AIO,2023-02-17 17:00:00+00:00,41.4059,-95.0465,0.01,-10580527.981682876,5072397.434834034
AIZ,2023-02-16 22:00:00+00:00,38.096,-92.5495,0.0001,-10302563.213172073,4592996.283723188
AIZ,2023-02-16 23:00:00+00:00,38.096,-92.5495,0.0001,-10302563.213172073,4592996.283723188
AIZ,2023-02-17 00:00:00+00:00,38.096,-92.5495,0.0001,-10302563.213172073,4592996.283723188
AIZ,2023-02-17 01:00:00+00:00,38.096,-92.5495,0.0001,-10302563.213172073,4592996.283723188
AIZ,2023-02-17 02:00:00+00:00,38.096,-92.5495,0.0001,-10302563.213172073,4592996.283723188
AIZ,2023-02-17 03:00:00+00:00,38.096,-92.5495,0.0001,-10302563.213172073,4592996.283723188
AJG,2023-02-17 01:00:00+00:00,38.6065,-87.7267,0.01,-9765691.572974272,4665461.793314925
AJG,2023-02-17 08:00:00+00:00,38.6065,-87.7267,0.01,-9765691.572974272,4665461.793314925
AJZ,2023-02-17 18:00:00+00:00,38.7864,-108.0636,0.03,-12029584.925287997,4691121.225588917
AKH,2023-02-17 10:00:00+00:00,35.1967,-81.1558,0.0001,-9034222.33092075,4190644.121046443
AKH,2023-02-17 11:00:00+00:00,35.1967,-81.1558,0.04,-9034222.33092075,4190644.121046443
AKH,2023-02-17 12:00:00+00:00,35.1967,-81.1558,0.11,-9034222.33092075,4190644.121046443
AKH,2023-02-17 13:00:00+00:00,35.1967,-81.1558,0.14,-9034222.33092075,4190644.121046443
AKH,2023-02-17 14:00:00+00:00,35.1967,-81.1558,0.06,-9034222.33092075,4190644.121046443
AKH,2023-02-17 15:00:00+00:00,35.1967,-81.1558,0.0001,-9034222.33092075,4190644.121046443
AKH,2023-02-17 16:00:00+00:00,35.1967,-81.1558,0.01,-9034222.33092075,4190644.121046443
AKH,2023-02-17 17:00:00+00:00,35.1967,-81.1558,0.0001,-9034222.33092075,4190644.121046443
AKQ,2023-02-17 14:00:00+00:00,36.9839,-77.0072,0.02,-8572402.291415777,4436862.892409577
AKQ,2023-02-17 15:00:00+00:00,36.9839,-77.0072,0.17,-8572402.291415777,4436862.892409577
AKQ,2023-02-17 16:00:00+00:00,36.9839,-77.0072,0.12,-8572402.291415777,4436862.892409577
AKQ,2023-02-17 17:00:00+00:00,36.9839,-77.0072,0.05,-8572402.291415777,4436862.892409577
AKQ,2023-02-17 18:00:00+00:00,36.9839,-77.0072,0.0001,-8572402.291415777,4436862.892409577
AKQ,2023-02-17 19:00:00+00:00,36.9839,-77.0072,0.0001,-8572402.291415777,4436862.892409577
AKR,2023-02-17 07:00:00+00:00,41.0375,-81.4669,0.11,-9068853.824506538,5017874.479770221
AKR,2023-02-17 08:00:00+00:00,41.0375,-81.4669,0.0001,-9068853.824506538,5017874.479770221
AKR,2023-02-17 10:00:00+00:00,41.0375,-81.4669,0.0001,-9068853.824506538,5017874.479770221
AKR,2023-02-17 11:00:00+00:00,41.0375,-81.4669,0.0001,-9068853.824506538,5017874.479770221
AKR,2023-02-17 12:00:00+00:00,41.0375,-81.4669,0.0001,-9068853.824506538,5017874.479770221
AKR,2023-02-17 13:00:00+00:00,41.0375,-81.4669,0.0001,-9068853.824506538,5017874.479770221
AKR,2023-02-17 16:00:00+00:00,41.0375,-81.4669,0.0001,-9068853.824506538,5017874.479770221
AKR,2023-02-17 17:00:00+00:00,41.0375,-81.4669,0.0001,-9068853.824506538,5017874.479770221
AKR,2023-02-17 18:00:00+00:00,41.0375,-81.4669,0.0001,-9068853.824506538,5017874.479770221
AKR,2023-02-17 19:00:00+00:00,41.0375,-81.4669,0.0001,-9068853.824506538,5017874.479770221
AKR,2023-02-17 20:00:00+00:00,41.0375,-81.4669,0.0001,-9068853.824506538,5017874.479770221
ALB,2023-02-16 22:00:00+00:00,42.7576,-73.8036,0.0001,-8215779.170710445,5275148.574909736
ALB,2023-02-16 23:00:00+00:00,42.7576,-73.8036,0.0001,-8215779.170710445,5275148.574909736
ALB,2023-02-17 00:00:00+00:00,42.7576,-73.8036,0.0001,-8215779.170710445,5275148.574909736
ALB,2023-02-17 13:00:00+00:00,42.7576,-73.8036,0.04,-8215779.170710445,5275148.574909736
ALB,2023-02-17 14:00:00+00:00,42.7576,-73.8036,0.02,-8215779.170710445,5275148.574909736
ALB,2023-02-17 15:00:00+00:00,42.7576,-73.8036,0.01,-8215779.170710445,5275148.574909736
ALB,2023-02-17 16:00:00+00:00,42.7576,-73.8036,0.01,-8215779.170710445,5275148.574909736
ALB,2023-02-17 17:00:00+00:00,42.7576,-73.8036,0.0001,-8215779.170710445,5275148.574909736
ALO,2023-02-16 22:00:00+00:00,42.5544,-92.4013,0.0001,-10286065.66463651,5244391.0676463
ALX,2023-02-17 04:00:00+00:00,32.9147,-85.963,0.01,-9569357.387062175,3883987.2805842403
ALX,2023-02-17 06:00:00+00:00,32.9147,-85.963,0.13,-9569357.387062175,3883987.2805842403
ALX,2023-02-17 07:00:00+00:00,32.9147,-85.963,0.09,-9569357.387062175,3883987.2805842403
ALX,2023-02-17 08:00:00+00:00,32.9147,-85.963,0.04,-9569357.387062175,3883987.2805842403
ALX,2023-02-17 09:00:00+00:00,32.9147,-85.963,0.14,-9569357.387062175,3883987.2805842403
ALX,2023-02-17 10:00:00+00:00,32.9147,-85.963,0.09,-9569357.387062175,3883987.2805842403
ALX,2023-02-17 11:00:00+00:00,32.9147,-85.963,0.05,-9569357.387062175,3883987.2805842403
ALX,2023-02-17 12:00:00+00:00,32.9147,-85.963,0.05,-9569357.387062175,3883987.2805842403
ALX,2023-02-17 13:00:00+00:00,32.9147,-85.963,0.06,-9569357.387062175,3883987.2805842403
AMG,2023-02-17 18:00:00+00:00,31.5361,-82.5066,0.0001,-9184592.699084306,3702569.4055782976
AMG,2023-02-17 19:00:00+00:00,31.5361,-82.5066,0.0001,-9184592.699084306,3702569.4055782976
AMG,2023-02-17 20:00:00+00:00,31.5361,-82.5066,0.0001,-9184592.699084306,3702569.4055782976
AMW,2023-02-16 22:00:00+00:00,41.9904,-93.6185,0.0001,-10421563.748830082,5159541.519063545
ANB,2023-02-16 23:00:00+00:00,33.5882,-85.8581,0.02,-9557679.972477961,3973640.4732709983
ANB,2023-02-17 00:00:00+00:00,33.5882,-85.8581,0.0001,-9557679.972477961,3973640.4732709983
ANB,2023-02-17 01:00:00+00:00,33.5882,-85.8581,0.01,-9557679.972477961,3973640.4732709983
ANB,2023-02-17 02:00:00+00:00,33.5882,-85.8581,0.15,-9557679.972477961,3973640.4732709983
ANB,2023-02-17 03:00:00+00:00,33.5882,-85.8581,0.18,-9557679.972477961,3973640.4732709983
ANB,2023-02-17 04:00:00+00:00,33.5882,-85.8581,0.54,-9557679.972477961,3973640.4732709983
ANB,2023-02-17 05:00:00+00:00,33.5882,-85.8581,0.26,-9557679.972477961,3973640.4732709983
ANB,2023-02-17 06:00:00+00:00,33.5882,-85.8581,0.15,-9557679.972477961,3973640.4732709983
ANB,2023-02-17 07:00:00+00:00,33.5882,-85.8581,0.35,-9557679.972477961,3973640.4732709983
ANB,2023-02-17 08:00:00+00:00,33.5882,-85.8581,0.09,-9557679.972477961,3973640.4732709983
ANB,2023-02-17 09:00:00+00:00,33.5882,-85.8581,0.45,-9557679.972477961,3973640.4732709983
ANB,2023-02-17 10:00:00+00:00,33.5882,-85.8581,0.26,-9557679.972477961,3973640.4732709983
ANB,2023-02-17 11:00:00+00:00,33.5882,-85.8581,0.08,-9557679.972477961,3973640.4732709983
ANB,2023-02-17 12:00:00+00:00,33.5882,-85.8581,0.04,-9557679.972477961,3973640.4732709983
ANB,2023-02-17 13:00:00+00:00,33.5882,-85.8581,0.0001,-9557679.972477961,3973640.4732709983
AND,2023-02-17 08:00:00+00:00,34.4946,-82.7094,0.0001,-9207168.29181718,4095409.654836805
AND,2023-02-17 09:00:00+00:00,34.4946,-82.7094,0.0001,-9207168.29181718,4095409.654836805
AND,2023-02-17 10:00:00+00:00,34.4946,-82.7094,0.01,-9207168.29181718,4095409.654836805
AND,2023-02-17 11:00:00+00:00,34.4946,-82.7094,0.08,-9207168.29181718,4095409.654836805
AND,2023-02-17 12:00:00+00:00,34.4946,-82.7094,0.31,-9207168.29181718,4095409.654836805
AND,2023-02-17 13:00:00+00:00,34.4946,-82.7094,0.07,-9207168.29181718,4095409.654836805
AND,2023-02-17 14:00:00+00:00,34.4946,-82.7094,0.03,-9207168.29181718,4095409.654836805
AND,2023-02-17 15:00:00+00:00,34.4946,-82.7094,0.0001,-9207168.29181718,4095409.654836805
AND,2023-02-17 16:00:00+00:00,34.4946,-82.7094,0.0001,-9207168.29181718,4095409.654836805
ANQ,2023-02-16 23:00:00+00:00,41.6397,-85.0835,0.01,-9471451.894909492,5107160.119559943
