id,OBS Time,category,Current WX,description_id,geom,Lon,Lat,ptype,Station,color,Time
3435732,2023-02-14 18:17:11Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.439521899491, 34.76003713214169]}",-92.439521899491,34.76003713214169,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435733,2023-02-14 18:17:16Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-91.2796984, 46.2817569]}",-91.2796984,46.2817569,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435735,2023-02-14 18:18:58Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.31984430843224, 45.23908612846094]}",-93.31984430843224,45.23908612846094,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435737,2023-02-14 18:21:40Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.47832021689366, 45.131537799938414]}",-93.47832021689366,45.131537799938414,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435738,2023-02-14 18:22:12Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.52545730778344, 47.22070448570626]}",-93.52545730778344,47.22070448570626,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435739,2023-02-14 18:23:58Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.189112, 29.506952]}",-95.189112,29.506952,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435740,2023-02-14 18:24:00Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.4912831, 44.8391359]}",-91.4912831,44.8391359,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435741,2023-02-14 18:27:00Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.1103695, 29.5927555]}",-95.1103695,29.5927555,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435742,2023-02-14 18:29:51Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.6243288, 45.3056773]}",-91.6243288,45.3056773,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435743,2023-02-14 18:30:03Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.0098812, 45.2269503]}",-94.0098812,45.2269503,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435744,2023-02-14 18:30:20Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.05346047327951, 38.9844998298576]}",-91.05346047327951,38.9844998298576,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435747,2023-02-14 18:35:08Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.35733752890272, 43.09911724776337]}",-96.35733752890272,43.09911724776337,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435749,2023-02-14 18:36:29Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-89.0524222, 42.3017181]}",-89.0524222,42.3017181,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435750,2023-02-14 18:37:33Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.041386, 29.464799]}",-95.041386,29.464799,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435751,2023-02-14 18:37:41Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.41621802929481, 47.169360325429075]}",-93.41621802929481,47.169360325429075,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435752,2023-02-14 18:37:56Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.36833147038757, 34.60538039436533]}",-92.36833147038757,34.60538039436533,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435753,2023-02-14 18:38:29Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.55716348009194, 45.184866957175686]}",-93.55716348009194,45.184866957175686,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435754,2023-02-14 18:38:49Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-117.40362357359139, 47.50788135458512]}",-117.40362357359139,47.50788135458512,1.0,MPING,#1f48cf,2023-02-14 19:00:00+00:00
3435755,2023-02-14 18:39:37Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-90.50799861300796, 41.57278203466728]}",-90.50799861300796,41.57278203466728,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435756,2023-02-14 18:39:44Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-107.8708589, 37.2481865]}",-107.8708589,37.2481865,1.0,MPING,#1f48cf,2023-02-14 19:00:00+00:00
3435757,2023-02-14 18:40:09Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.437733, 35.092733]}",-92.437733,35.092733,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435759,2023-02-14 18:43:43Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.3723444, 45.0982723]}",-93.3723444,45.0982723,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435760,2023-02-14 18:44:37Z,Rain/Snow,Mixed Rain and Ice Pellets,11,"{'type': 'Point', 'coordinates': [-115.22961060527268, 36.30177935123111]}",-115.22961060527268,36.30177935123111,8.0,MPING,#42ffca,2023-02-14 19:00:00+00:00
3435761,2023-02-14 18:45:10Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.3998771, 45.4007646]}",-93.3998771,45.4007646,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435762,2023-02-14 18:45:21Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.85281759698208, 42.372694043482284]}",-122.85281759698208,42.372694043482284,1.0,MPING,#1f48cf,2023-02-14 19:00:00+00:00
3435763,2023-02-14 18:47:14Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-117.4259721, 47.6568415]}",-117.4259721,47.6568415,1.0,MPING,#1f48cf,2023-02-14 19:00:00+00:00
3435764,2023-02-14 18:48:33Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-90.66104722559619, 46.60028586824879]}",-90.66104722559619,46.60028586824879,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435765,2023-02-14 18:49:43Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.280258, 35.040409]}",-92.280258,35.040409,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435767,2023-02-14 18:51:20Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-100.71241181222278, 39.11663988120655]}",-100.71241181222278,39.11663988120655,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435768,2023-02-14 18:51:24Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-117.39654610454014, 47.649949100033794]}",-117.39654610454014,47.649949100033794,1.0,MPING,#1f48cf,2023-02-14 19:00:00+00:00
3435769,2023-02-14 18:51:32Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-88.4990415, 41.7385659]}",-88.4990415,41.7385659,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435770,2023-02-14 18:51:53Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-117.07771274441127, 46.907933840344135]}",-117.07771274441127,46.907933840344135,1.0,MPING,#1f48cf,2023-02-14 19:00:00+00:00
3435772,2023-02-14 18:54:46Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-90.14025, 44.750632]}",-90.14025,44.750632,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435773,2023-02-14 18:55:14Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-115.2078073, 36.1642474]}",-115.2078073,36.1642474,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435774,2023-02-14 18:55:21Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-90.88771463328244, 46.74974986558893]}",-90.88771463328244,46.74974986558893,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435775,2023-02-14 18:56:22Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-89.51415, 44.494741]}",-89.51415,44.494741,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435777,2023-02-14 18:56:46Z,Rain/Snow,Mixed Ice Pellets and Snow,10,"{'type': 'Point', 'coordinates': [-53.210668, 47.536485]}",-53.210668,47.536485,3.0,MPING,#56419c,2023-02-14 19:00:00+00:00
3435778,2023-02-14 18:57:36Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-117.4152232893905, 47.59119307161115]}",-117.4152232893905,47.59119307161115,1.0,MPING,#1f48cf,2023-02-14 19:00:00+00:00
3435779,2023-02-14 18:57:48Z,Rain/Snow,Mixed Rain and Ice Pellets,11,"{'type': 'Point', 'coordinates': [-114.71147443589554, 36.71596944823333]}",-114.71147443589554,36.71596944823333,8.0,MPING,#42ffca,2023-02-14 19:00:00+00:00
3435780,2023-02-14 18:59:11Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-114.08599761532274, 46.61408083400652]}",-114.08599761532274,46.61408083400652,1.0,MPING,#1f48cf,2023-02-14 19:00:00+00:00
3435781,2023-02-14 19:02:03Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-90.27931640206404, 37.552333720455756]}",-90.27931640206404,37.552333720455756,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435783,2023-02-14 19:02:32Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-115.1382303, 36.2623277]}",-115.1382303,36.2623277,7.0,MPING,#0be3df,2023-02-14 20:00:00+00:00
3435786,2023-02-14 19:04:06Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-88.0621919, 41.5892586]}",-88.0621919,41.5892586,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435787,2023-02-14 19:04:19Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.03424748787194, 41.414187080265606]}",-95.03424748787194,41.414187080265606,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435789,2023-02-14 19:04:44Z,Rain/Snow,Mixed Rain and Ice Pellets,11,"{'type': 'Point', 'coordinates': [-115.27462057978263, 36.1889469938669]}",-115.27462057978263,36.1889469938669,8.0,MPING,#42ffca,2023-02-14 20:00:00+00:00
3435792,2023-02-14 19:05:15Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-95.89235942758741, 47.63569604874996]}",-95.89235942758741,47.63569604874996,1.0,MPING,#1f48cf,2023-02-14 20:00:00+00:00
3435793,2023-02-14 19:05:21Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-117.40375726494696, 47.507878588556785]}",-117.40375726494696,47.507878588556785,1.0,MPING,#1f48cf,2023-02-14 20:00:00+00:00
3435794,2023-02-14 19:05:36Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.27441489866997, 37.13207491597329]}",-91.27441489866997,37.13207491597329,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435795,2023-02-14 19:05:43Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.8933404, 42.6177551]}",-91.8933404,42.6177551,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435796,2023-02-14 19:06:10Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.491306, 44.8391569]}",-91.491306,44.8391569,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435797,2023-02-14 19:07:06Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-108.54035843093389, 39.076349892347544]}",-108.54035843093389,39.076349892347544,1.0,MPING,#1f48cf,2023-02-14 20:00:00+00:00
3435798,2023-02-14 19:07:42Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-88.25833959364611, 40.11263796158047]}",-88.25833959364611,40.11263796158047,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435799,2023-02-14 19:07:47Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-90.10006788742473, 43.92033961988982]}",-90.10006788742473,43.92033961988982,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435800,2023-02-14 19:08:34Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-106.998146, 37.270101]}",-106.998146,37.270101,1.0,MPING,#1f48cf,2023-02-14 20:00:00+00:00
3435801,2023-02-14 19:08:43Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-90.10006788742473, 43.92033961988982]}",-90.10006788742473,43.92033961988982,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435802,2023-02-14 19:08:56Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.68746504788535, 45.22565310897416]}",-93.68746504788535,45.22565310897416,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435803,2023-02-14 19:09:25Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.8916359, 45.8226297]}",-91.8916359,45.8226297,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435805,2023-02-14 19:15:11Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.01384585370096, 44.73277653413835]}",-95.01384585370096,44.73277653413835,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435806,2023-02-14 19:17:48Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.24480616309796, 47.297426601915895]}",-91.24480616309796,47.297426601915895,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435807,2023-02-14 19:18:00Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.86928625786479, 38.08618700135321]}",-97.86928625786479,38.08618700135321,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435808,2023-02-14 19:18:58Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.24477976010297, 47.29744156361335]}",-91.24477976010297,47.29744156361335,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435810,2023-02-14 19:20:58Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.6582074, 42.1751901]}",-122.6582074,42.1751901,1.0,MPING,#1f48cf,2023-02-14 20:00:00+00:00
3435813,2023-02-14 19:23:12Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-115.06491651058212, 36.06213984780787]}",-115.06491651058212,36.06213984780787,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435814,2023-02-14 19:23:28Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.6790507, 42.176088]}",-122.6790507,42.176088,1.0,MPING,#1f48cf,2023-02-14 20:00:00+00:00
3435815,2023-02-14 19:23:33Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-89.0114125, 42.2962358]}",-89.0114125,42.2962358,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435817,2023-02-14 19:23:43Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-89.0114125, 42.2962358]}",-89.0114125,42.2962358,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435816,2023-02-14 19:23:58Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-115.1773373, 36.1059418]}",-115.1773373,36.1059418,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435818,2023-02-14 19:27:58Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-88.23283274130988, 41.743350770124124]}",-88.23283274130988,41.743350770124124,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435819,2023-02-14 19:29:20Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-108.67281746247869, 35.52578634240934]}",-108.67281746247869,35.52578634240934,1.0,MPING,#1f48cf,2023-02-14 20:00:00+00:00
3435820,2023-02-14 19:30:12Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.96421743526912, 37.00097372870066]}",-91.96421743526912,37.00097372870066,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435822,2023-02-14 19:33:46Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.5624876363112, 47.52868037199146]}",-95.5624876363112,47.52868037199146,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435824,2023-02-14 19:36:02Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-85.66533301063042, 38.13623261852964]}",-85.66533301063042,38.13623261852964,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435825,2023-02-14 19:37:00Z,Rain/Snow,Mixed Rain and Ice Pellets,11,"{'type': 'Point', 'coordinates': [-115.03016987091488, 36.275159204448336]}",-115.03016987091488,36.275159204448336,8.0,MPING,#42ffca,2023-02-14 20:00:00+00:00
3435826,2023-02-14 19:38:13Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-100.815064, 37.989761]}",-100.815064,37.989761,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435827,2023-02-14 19:38:59Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.4741455, 46.3527161]}",-94.4741455,46.3527161,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435828,2023-02-14 19:39:10Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.86931794145877, 38.08618398386807]}",-97.86931794145877,38.08618398386807,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435830,2023-02-14 19:39:29Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.88550823038237, 47.49246186869312]}",-92.88550823038237,47.49246186869312,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435834,2023-02-14 19:43:32Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-114.8348037, 35.9657714]}",-114.8348037,35.9657714,2.0,MPING,#ac6cd9,2023-02-14 20:00:00+00:00
3435835,2023-02-14 19:45:28Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-87.4047561, 41.460009]}",-87.4047561,41.460009,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435836,2023-02-14 19:45:42Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-115.242431, 36.067162]}",-115.242431,36.067162,1.0,MPING,#1f48cf,2023-02-14 20:00:00+00:00
3435837,2023-02-14 19:46:49Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-88.724148, 43.1809791]}",-88.724148,43.1809791,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435838,2023-02-14 19:47:00Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-86.3903593, 39.7136655]}",-86.3903593,39.7136655,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435839,2023-02-14 19:47:15Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.382228, 39.725409]}",-91.382228,39.725409,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435840,2023-02-14 19:47:16Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-98.2231416, 38.3464003]}",-98.2231416,38.3464003,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435841,2023-02-14 19:47:42Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-115.26699439633198, 36.30077142737474]}",-115.26699439633198,36.30077142737474,1.0,MPING,#1f48cf,2023-02-14 20:00:00+00:00
3435842,2023-02-14 19:48:02Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-115.2438324, 36.1726475]}",-115.2438324,36.1726475,1.0,MPING,#1f48cf,2023-02-14 20:00:00+00:00
3435843,2023-02-14 19:48:08Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-114.8348985, 35.965829]}",-114.8348985,35.965829,1.0,MPING,#1f48cf,2023-02-14 20:00:00+00:00
3435844,2023-02-14 19:49:04Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-86.91970521855517, 40.432855609328406]}",-86.91970521855517,40.432855609328406,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435845,2023-02-14 19:49:59Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-96.35718751225197, 43.09906394965583]}",-96.35718751225197,43.09906394965583,7.0,MPING,#0be3df,2023-02-14 20:00:00+00:00
3435847,2023-02-14 19:52:17Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-115.29632, 36.108181]}",-115.29632,36.108181,1.0,MPING,#1f48cf,2023-02-14 20:00:00+00:00
3435848,2023-02-14 19:53:06Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-90.85762116135177, 46.88101327516807]}",-90.85762116135177,46.88101327516807,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435849,2023-02-14 19:53:11Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.4551283, 46.7071317]}",-92.4551283,46.7071317,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435850,2023-02-14 19:54:57Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.34868419378769, 46.00101784257286]}",-94.34868419378769,46.00101784257286,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435851,2023-02-14 19:55:28Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-115.2388435, 36.1770216]}",-115.2388435,36.1770216,1.0,MPING,#1f48cf,2023-02-14 20:00:00+00:00
3435852,2023-02-14 19:56:01Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-115.336345, 36.138683]}",-115.336345,36.138683,1.0,MPING,#1f48cf,2023-02-14 20:00:00+00:00
3435853,2023-02-14 19:56:27Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.458015, 46.7047017]}",-92.458015,46.7047017,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435858,2023-02-14 19:57:49Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.8854429257036, 47.492412510372226]}",-92.8854429257036,47.492412510372226,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435859,2023-02-14 19:58:34Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-115.1924728, 36.1000543]}",-115.1924728,36.1000543,1.0,MPING,#1f48cf,2023-02-14 20:00:00+00:00
3435860,2023-02-14 19:59:42Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-90.6192596, 38.7913837]}",-90.6192596,38.7913837,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435861,2023-02-14 19:59:52Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.236102, 46.7586679]}",-92.236102,46.7586679,6.0,MPING,#169c2f,2023-02-14 20:00:00+00:00
3435862,2023-02-14 20:03:23Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-105.94130187776135, 35.52687224370715]}",-105.94130187776135,35.52687224370715,1.0,MPING,#1f48cf,2023-02-14 21:00:00+00:00
3435864,2023-02-14 20:04:00Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-115.319525, 36.245391]}",-115.319525,36.245391,7.0,MPING,#0be3df,2023-02-14 21:00:00+00:00
3435865,2023-02-14 20:04:08Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-113.6172584, 37.1263713]}",-113.6172584,37.1263713,2.0,MPING,#ac6cd9,2023-02-14 21:00:00+00:00
3435866,2023-02-14 20:04:35Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-88.11041081640042, 41.8309320932614]}",-88.11041081640042,41.8309320932614,6.0,MPING,#169c2f,2023-02-14 21:00:00+00:00
3435867,2023-02-14 20:05:14Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.45474809732423, 45.60605435511414]}",-94.45474809732423,45.60605435511414,6.0,MPING,#169c2f,2023-02-14 21:00:00+00:00
3435868,2023-02-14 20:05:30Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-89.45051914615722, 43.06500196408314]}",-89.45051914615722,43.06500196408314,6.0,MPING,#169c2f,2023-02-14 21:00:00+00:00
3435869,2023-02-14 20:07:40Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.5813115, 40.1847252]}",-92.5813115,40.1847252,6.0,MPING,#169c2f,2023-02-14 21:00:00+00:00
3435870,2023-02-14 20:07:53Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-116.025535, 36.18326]}",-116.025535,36.18326,1.0,MPING,#1f48cf,2023-02-14 21:00:00+00:00
3435873,2023-02-14 20:09:48Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.88550823038237, 47.49246186869312]}",-92.88550823038237,47.49246186869312,6.0,MPING,#169c2f,2023-02-14 21:00:00+00:00
3435874,2023-02-14 20:11:13Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-88.3512952, 42.2106418]}",-88.3512952,42.2106418,6.0,MPING,#169c2f,2023-02-14 21:00:00+00:00
3435875,2023-02-14 20:11:26Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-113.5016873, 37.1467166]}",-113.5016873,37.1467166,1.0,MPING,#1f48cf,2023-02-14 21:00:00+00:00
3435879,2023-02-14 20:15:04Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-98.3803811, 40.900013]}",-98.3803811,40.900013,6.0,MPING,#169c2f,2023-02-14 21:00:00+00:00
3435880,2023-02-14 20:15:26Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-87.6368878, 41.5635906]}",-87.6368878,41.5635906,6.0,MPING,#169c2f,2023-02-14 21:00:00+00:00
3435881,2023-02-14 20:15:46Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-88.026286, 42.153778]}",-88.026286,42.153778,6.0,MPING,#169c2f,2023-02-14 21:00:00+00:00
