,Station,OBS Time,Lat,Lon,Current WX,Temperature (F),Wind (mph),peak_wind_gust,Real Feel Temperature,1 Hour Precipitation,WX Code,ptype,color,Time,Max Gust (mph),id,category,description_id,geom,x,y
1877,MPING,2023-02-17 08:57:53Z,41.5795691,-81.550995,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 09:00:00+00:00,,3440045.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-81.550995, 41.5795691]}",-9078215.2370848,5098207.513730099
1878,MPING,2023-02-17 09:02:43Z,33.66546652202674,-84.84240913989036,Rain,,,,,,,6.0,#169c2f,2023-02-17 10:00:00+00:00,,3440046.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-84.84240913989036, 33.66546652202674]}",-9444613.783127174,3983970.320580273
1879,MPING,2023-02-17 09:15:44Z,40.8030382,-77.8969953,Rain,,,,,,,6.0,#169c2f,2023-02-17 10:00:00+00:00,,3440047.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-77.8969953, 40.8030382]}",-8671453.851122024,4983333.107622848
1880,MPING,2023-02-17 09:23:30Z,34.02854314077876,-84.35913932775097,Rain,,,,,,,6.0,#169c2f,2023-02-17 10:00:00+00:00,,3440048.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-84.35913932775097, 34.02854314077876]}",-9390816.433724057,4032635.3167975848
1881,MPING,2023-02-17 09:25:15Z,43.086198034017926,-79.06343502605,Ice Pellets/Sleet,,,,,,,2.0,#ac6cd9,2023-02-17 10:00:00+00:00,,3440049.0,Rain/Snow,7.0,"{'type': 'Point', 'coordinates': [-79.06343502605, 43.086198034017926]}",-8801301.327466955,5325101.283494894
1882,MPING,2023-02-17 09:30:19Z,44.16574,-77.361683,Freezing Rain,,,,,,,4.0,#e30bc6,2023-02-17 10:00:00+00:00,,3440051.0,Rain/Snow,4.0,"{'type': 'Point', 'coordinates': [-77.361683, 44.16574]}",-8611863.158470647,5491126.75697225
1883,MPING,2023-02-17 09:37:39Z,44.351523,-76.697664,Freezing Rain,,,,,,,4.0,#e30bc6,2023-02-17 10:00:00+00:00,,3440052.0,Rain/Snow,4.0,"{'type': 'Point', 'coordinates': [-76.697664, 44.351523]}",-8537944.90151359,5520003.309905411
1884,MPING,2023-02-17 09:39:18Z,21.2884175,-157.823715,Rain,,,,,,,6.0,#169c2f,2023-02-17 10:00:00+00:00,,3440053.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-157.823715, 21.2884175]}",-17568855.58890273,2426302.708331623
1885,MPING,2023-02-17 09:44:19Z,31.810074,-87.300277,Rain,,,,,,,6.0,#169c2f,2023-02-17 10:00:00+00:00,,3440054.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-87.300277, 31.810074]}",-9718222.381751731,3738405.6271626684
1886,MPING,2023-02-17 09:51:00Z,39.574883,-84.1927789,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 10:00:00+00:00,,3440055.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-84.1927789, 39.574883]}",-9372297.275618667,4804356.385698519
1887,MPING,2023-02-17 09:51:57Z,44.165659,-77.361752,Ice Pellets/Sleet,,,,,,,2.0,#ac6cd9,2023-02-17 10:00:00+00:00,,3440056.0,Rain/Snow,7.0,"{'type': 'Point', 'coordinates': [-77.361752, 44.165659]}",-8611870.839515513,5491114.186877754
1888,MPING,2023-02-17 09:57:11Z,39.203764849570014,-76.73545129196627,Rain,,,,,,,6.0,#169c2f,2023-02-17 10:00:00+00:00,,3440057.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-76.73545129196627, 39.203764849570014]}",-8542151.363613732,4750901.310006769
1889,MPING,2023-02-17 09:59:37Z,39.44846490867384,-78.40270363733023,Rain,,,,,,,6.0,#169c2f,2023-02-17 10:00:00+00:00,,3440058.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-78.40270363733023, 39.44846490867384]}",-8727749.045723539,4786115.431588892
1890,MPING,2023-02-17 10:02:41Z,34.1196799,-84.0584638,Rain,,,,,,,6.0,#169c2f,2023-02-17 11:00:00+00:00,,3440059.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-84.0584638, 34.1196799]}",-9357345.38708082,4044883.4557389277
1891,MPING,2023-02-17 10:05:01Z,45.9912245,-68.4489361,Mixed Rain and Snow,,,,,,,7.0,#0be3df,2023-02-17 11:00:00+00:00,,3440060.0,Rain/Snow,9.0,"{'type': 'Point', 'coordinates': [-68.4489361, 45.9912245]}",-7619700.71199332,5778943.051733083
1892,MPING,2023-02-17 10:10:02Z,44.351564,-76.697562,Mixed Freezing Rain and Ice Pellets,,,,,,,5.0,#8502b5,2023-02-17 11:00:00+00:00,,3440061.0,Rain/Snow,48.0,"{'type': 'Point', 'coordinates': [-76.697562, 44.351564]}",-8537933.54692553,5520009.692688189
1893,MPING,2023-02-17 10:18:56Z,45.924545,-68.4388618,Mixed Rain and Snow,,,,,,,7.0,#0be3df,2023-02-17 11:00:00+00:00,,3440062.0,Rain/Snow,9.0,"{'type': 'Point', 'coordinates': [-68.4388618, 45.924545]}",-7618579.246047222,5768265.737552851
1894,MPING,2023-02-17 10:19:21Z,39.108712594061416,-76.77308932885227,Rain,,,,,,,6.0,#169c2f,2023-02-17 11:00:00+00:00,,3440063.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-76.77308932885227, 39.108712594061416]}",-8546341.210714338,4737255.703649454
1895,MPING,2023-02-17 10:20:38Z,30.6295691,-87.0465741,Rain,,,,,,,6.0,#169c2f,2023-02-17 11:00:00+00:00,,3440064.0,Rain/Snow,5.0,"{'type': 'Point', 'coordinates': [-87.0465741, 30.6295691]}",-9689980.304110955,3584734.506569182
1896,MPING,2023-02-17 10:22:08Z,42.7848882,-80.4778249,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 11:00:00+00:00,,3440065.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-80.4778249, 42.7848882]}",-8958750.488018233,5279286.7434840575
1897,MPING,2023-02-17 10:22:46Z,36.16577278147394,-80.43456564414119,Rain,,,,,,,6.0,#169c2f,2023-02-17 11:00:00+00:00,,3440066.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-80.43456564414119, 36.16577278147394]}",-8953934.889683934,4323455.491123451
1898,MPING,2023-02-17 10:23:20Z,38.950838788702,-79.84276187476294,Rain,,,,,,,6.0,#169c2f,2023-02-17 11:00:00+00:00,,3440067.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-79.84276187476294, 38.950838788702]}",-8888055.595427208,4714632.095302446
1899,MPING,2023-02-17 10:24:13Z,43.085890339366856,-79.06376117261144,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 11:00:00+00:00,,3440068.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-79.06376117261144, 43.085890339366856]}",-8801337.6339361,5325054.383499509
1900,MPING,2023-02-17 10:25:09Z,40.10064651880997,-76.39406524953316,Rain,,,,,,,6.0,#169c2f,2023-02-17 11:00:00+00:00,,3440069.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-76.39406524953316, 40.10064651880997]}",-8504148.443206146,4880578.754396836
1901,MPING,2023-02-17 10:28:14Z,45.9911782,-68.4488995,Mixed Freezing Rain and Ice Pellets,,,,,,,5.0,#8502b5,2023-02-17 11:00:00+00:00,,3440070.0,Rain/Snow,48.0,"{'type': 'Point', 'coordinates': [-68.4488995, 45.9911782]}",-7619696.637699957,5778935.63330523
1902,MPING,2023-02-17 10:31:52Z,34.079592094738516,-83.98124135407461,Rain,,,,,,,6.0,#169c2f,2023-02-17 11:00:00+00:00,,3440071.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-83.98124135407461, 34.079592094738516]}",-9348749.023722595,4039494.313351775
1903,MPING,2023-02-17 10:31:56Z,42.3214126,-77.6503235,Rain,,,,,,,6.0,#169c2f,2023-02-17 11:00:00+00:00,,3440072.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-77.6503235, 42.3214126]}",-8643994.471952964,5209247.750823682
1904,MPING,2023-02-17 10:34:20Z,40.09019535969951,-75.02703018493487,Rain,,,,,,,6.0,#169c2f,2023-02-17 11:00:00+00:00,,3440073.0,Rain/Snow,5.0,"{'type': 'Point', 'coordinates': [-75.02703018493487, 40.09019535969951]}",-8351970.795918517,4879057.893004475
1905,MPING,2023-02-17 10:36:16Z,45.9912514,-68.4488162,Mixed Freezing Rain and Ice Pellets,,,,,,,5.0,#8502b5,2023-02-17 11:00:00+00:00,,3440074.0,Rain/Snow,48.0,"{'type': 'Point', 'coordinates': [-68.4488162, 45.9912514]}",-7619687.364786374,5778947.361794447
1906,MPING,2023-02-17 10:36:44Z,39.44162784702047,-83.89702207409742,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 11:00:00+00:00,,3440075.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-83.89702207409742, 39.44162784702047]}",-9339373.776360558,4785129.85218878
1907,MPING,2023-02-17 10:39:57Z,40.2733168,-76.8348038,Rain,,,,,,,6.0,#169c2f,2023-02-17 11:00:00+00:00,,3440077.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-76.8348038, 40.2733168]}",-8553211.234217081,4905739.785852992
1908,MPING,2023-02-17 10:44:19Z,39.1899437969917,-76.78110720596908,Rain,,,,,,,6.0,#169c2f,2023-02-17 11:00:00+00:00,,3440078.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-76.78110720596908, 39.1899437969917]}",-8547233.756712226,4748916.027603308
1909,MPING,2023-02-17 10:47:37Z,40.2873668690957,-76.99418941870083,Rain,,,,,,,6.0,#169c2f,2023-02-17 11:00:00+00:00,,3440079.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-76.99418941870083, 40.2873668690957]}",-8570953.960130628,4907789.945300058
1910,MPING,2023-02-17 10:51:02Z,33.7440661,-86.1536706,Rain,,,,,,,6.0,#169c2f,2023-02-17 11:00:00+00:00,,3440080.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-86.1536706, 33.7440661]}",-9590582.741163425,3994487.9098843797
1911,MPING,2023-02-17 10:51:25Z,45.9912281,-68.4489274,Freezing Rain,,,,,,,4.0,#e30bc6,2023-02-17 11:00:00+00:00,,3440081.0,Rain/Snow,4.0,"{'type': 'Point', 'coordinates': [-68.4489274, 45.9912281]}",-7619699.743513751,5778943.628544147
1912,MPING,2023-02-17 10:52:54Z,38.7795629,-76.5501061,Rain,,,,,,,6.0,#169c2f,2023-02-17 11:00:00+00:00,,3440082.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-76.5501061, 38.7795629]}",-8521518.831223065,4690144.857392146
1913,MPING,2023-02-17 11:00:39Z,45.9912255,-68.4489331,Mixed Rain and Ice Pellets,,,,,,,8.0,#42ffca,2023-02-17 11:00:00+00:00,,3440083.0,Rain/Snow,11.0,"{'type': 'Point', 'coordinates': [-68.4489331, 45.9912255]}",-7619700.37803485,5778943.211958374
1914,MPING,2023-02-17 11:01:53Z,38.82059279057161,-76.9490741121144,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440084.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-76.9490741121144, 38.82059279057161]}",-8565931.747174444,4696005.513416158
1915,MPING,2023-02-17 11:02:37Z,38.82059279057161,-76.9490741121144,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440085.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-76.9490741121144, 38.82059279057161]}",-8565931.747174444,4696005.513416158
1916,MPING,2023-02-17 11:03:31Z,38.726727350241305,-77.0074617962049,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440086.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-77.0074617962049, 38.726727350241305]}",-8572431.434435997,4682602.86079994
1917,MPING,2023-02-17 11:04:26Z,38.72666134629263,-77.00745528450345,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440087.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-77.00745528450345, 38.72666134629263]}",-8572430.709556708,4682593.4425734775
1918,MPING,2023-02-17 11:04:41Z,34.29822763896956,-83.19033726126253,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440088.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-83.19033726126253, 34.29822763896956]}",-9260705.982844437,4068917.353787778
1919,MPING,2023-02-17 11:04:55Z,48.3884745,-122.4929872,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440089.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-122.4929872, 48.3884745]}",-13635856.960850978,6171728.207910159
1920,MPING,2023-02-17 11:09:50Z,36.093393,-79.824883,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440091.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-79.824883, 36.093393]}",-8886065.32819264,4313479.725933398
1921,MPING,2023-02-17 11:11:03Z,45.9912021,-68.4489028,Mixed Rain and Ice Pellets,,,,,,,8.0,#42ffca,2023-02-17 12:00:00+00:00,,3440092.0,Rain/Snow,11.0,"{'type': 'Point', 'coordinates': [-68.4489028, 45.9912021]}",-7619697.005054277,5778939.4626873
1922,MPING,2023-02-17 11:11:17Z,43.0330648,-75.8346927,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440093.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-75.8346927, 43.0330648]}",-8441879.375828382,5317006.001610903
1923,MPING,2023-02-17 11:13:28Z,35.192749,-81.778866,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440094.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-81.778866, 35.192749]}",-9103581.720771352,4190105.9120388837
1924,MPING,2023-02-17 11:14:17Z,40.4634005265563,-89.00728417778143,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 12:00:00+00:00,,3440095.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-89.00728417778143, 40.4634005265563]}",-9908245.551562823,4933512.66331724
1925,MPING,2023-02-17 11:23:46Z,38.99590179085208,-79.12110612173106,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440097.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-79.12110612173106, 38.99590179085208]}",-8807721.244471662,4721084.556283547
1926,MPING,2023-02-17 11:26:59Z,42.3755743957843,-75.04650847219,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440098.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-75.04650847219, 42.3755743957843]}",-8354139.108937282,5217405.754557392
1927,MPING,2023-02-17 11:27:16Z,38.4432871,-85.671633,Ice Pellets/Sleet,,,,,,,2.0,#ac6cd9,2023-02-17 12:00:00+00:00,,3440099.0,Rain/Snow,7.0,"{'type': 'Point', 'coordinates': [-85.671633, 38.4432871]}",-9536922.560988212,4642238.07190568
1928,MPING,2023-02-17 11:29:40Z,39.00095242179276,-76.82073298265964,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440100.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-76.82073298265964, 39.00095242179276]}",-8551644.877995705,4721807.999748036
1929,MPING,2023-02-17 11:30:20Z,38.97157429459614,-76.92367736771932,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440101.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-76.92367736771932, 38.97157429459614]}",-8563104.594520576,4717600.651711705
1930,MPING,2023-02-17 11:31:09Z,40.133626869919674,-79.68410094042048,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440102.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-79.68410094042048, 40.133626869919674]}",-8870393.541007418,4885379.61507335
1931,MPING,2023-02-17 11:32:54Z,45.9912277,-68.4489295,Mixed Rain and Ice Pellets,,,,,,,8.0,#42ffca,2023-02-17 12:00:00+00:00,,3440104.0,Rain/Snow,11.0,"{'type': 'Point', 'coordinates': [-68.4489295, 45.9912277]}",-7619699.977284683,5778943.564454027
1932,MPING,2023-02-17 11:34:21Z,43.1303292,-77.3995749,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440105.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-77.3995749, 43.1303292]}",-8616081.26548384,5331830.366326389
1933,MPING,2023-02-17 11:35:02Z,38.283237700476654,-85.62462309213693,Mixed Ice Pellets and Snow,,,,,,,3.0,#56419c,2023-02-17 12:00:00+00:00,,3440106.0,Rain/Snow,10.0,"{'type': 'Point', 'coordinates': [-85.62462309213693, 38.283237700476654]}",-9531689.441982657,4619515.431640521
1934,MPING,2023-02-17 11:36:38Z,35.869597,-80.139629,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440107.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-80.139629, 35.869597]}",-8921102.69264186,4282692.923881019
1935,MPING,2023-02-17 11:38:55Z,36.165772690723195,-80.434565224369,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440109.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-80.434565224369, 36.165772690723195]}",-8953934.842955107,4323455.478609932
1936,MPING,2023-02-17 11:44:28Z,35.98272906279975,-79.7014069812809,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440110.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-79.7014069812809, 35.98272906279975]}",-8872320.04066365,4298245.177873937
1937,MPING,2023-02-17 11:45:06Z,35.98277805976869,-79.70134481026966,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440111.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-79.70134481026966, 35.98277805976869]}",-8872313.119818335,4298251.918307513
1938,MPING,2023-02-17 11:46:20Z,39.28482920400747,-83.6729928945039,Ice Pellets/Sleet,,,,,,,2.0,#ac6cd9,2023-02-17 12:00:00+00:00,,3440112.0,Rain/Snow,7.0,"{'type': 'Point', 'coordinates': [-83.6729928945039, 39.28482920400747]}",-9314434.962165372,4762553.423073882
1939,MPING,2023-02-17 11:46:26Z,47.6100828,-122.3421645,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440113.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-122.3421645, 47.6100828]}",-13619067.45468691,6042229.922353799
1940,MPING,2023-02-17 11:46:49Z,34.1772258,-82.3828237,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440114.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-82.3828237, 34.1772258]}",-9170813.98439603,4052624.018487031
1941,MPING,2023-02-17 11:47:09Z,34.9498601,-84.06769,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440115.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-84.06769, 34.9498601]}",-9358372.442966776,4157069.417814305
1942,MPING,2023-02-17 11:47:13Z,35.019322056355904,-80.82278237685638,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440116.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-80.82278237685638, 35.019322056355904]}",-8997150.978687217,4166507.2444599713
1943,MPING,2023-02-17 11:49:38Z,32.457394483529455,-86.40128318228423,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440118.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-86.40128318228423, 32.457394483529455]}",-9618146.847737312,3823501.6531595574
1944,MPING,2023-02-17 11:50:37Z,35.718044287973484,-88.83845175308228,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 12:00:00+00:00,,3440119.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-88.83845175308228, 35.718044287973484]}",-9889451.212015921,4261893.736082532
1945,MPING,2023-02-17 11:51:30Z,38.46418307224935,-85.64145361261015,Mixed Ice Pellets and Snow,,,,,,,3.0,#56419c,2023-02-17 12:00:00+00:00,,3440120.0,Rain/Snow,10.0,"{'type': 'Point', 'coordinates': [-85.64145361261015, 38.46418307224935]}",-9533563.00695152,4645208.443036461
1946,MPING,2023-02-17 11:51:41Z,32.45740735639854,-86.4012832399706,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440121.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-86.4012832399706, 32.45740735639854]}",-9618146.854158929,3823503.3514494835
1947,MPING,2023-02-17 11:52:48Z,39.93059601596756,-75.15206266032133,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440122.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-75.15206266032133, 39.93059601596756]}",-8365889.347411159,4855861.801380955
1948,MPING,2023-02-17 11:53:28Z,38.46418260089998,-85.64145430145707,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 12:00:00+00:00,,3440124.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-85.64145430145707, 38.46418260089998]}",-9533563.08363361,4645208.376024251
1949,MPING,2023-02-17 11:53:56Z,44.67013608069071,-74.97160672527383,Freezing Rain,,,,,,,4.0,#e30bc6,2023-02-17 12:00:00+00:00,,3440125.0,Rain/Snow,4.0,"{'type': 'Point', 'coordinates': [-74.97160672527383, 44.67013608069071]}",-8345801.084611046,5569739.794024588
1950,MPING,2023-02-17 11:55:16Z,39.965970022641265,-75.34768810502752,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440127.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-75.34768810502752, 39.965970022641265]}",-8387666.2723020585,4860998.367492077
1951,MPING,2023-02-17 12:00:45Z,30.383883,-86.352443,Rain,,,,,,,6.0,#169c2f,2023-02-17 12:00:00+00:00,,3440129.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-86.352443, 30.383883]}",-9612709.98351518,3552990.480452496
1952,MPING,2023-02-17 12:03:28Z,40.09613333701341,-76.31245896101177,Rain,,,,,,,6.0,#169c2f,2023-02-17 13:00:00+00:00,,3440130.0,Rain/Snow,5.0,"{'type': 'Point', 'coordinates': [-76.31245896101177, 40.09613333701341]}",-8495064.072722416,4879921.963763075
1953,MPING,2023-02-17 12:03:59Z,43.646987,-80.017663,Mixed Rain and Snow,,,,,,,7.0,#0be3df,2023-02-17 13:00:00+00:00,,3440131.0,Rain/Snow,9.0,"{'type': 'Point', 'coordinates': [-80.017663, 43.646987]}",-8907525.499627767,5410974.14230178
1954,MPING,2023-02-17 12:04:11Z,44.71681384500365,-73.0846208348737,Freezing Rain,,,,,,,4.0,#e30bc6,2023-02-17 13:00:00+00:00,,3440132.0,Rain/Snow,4.0,"{'type': 'Point', 'coordinates': [-73.0846208348737, 44.71681384500365]}",-8135742.776157613,5577049.253415523
1955,MPING,2023-02-17 12:06:14Z,33.0978145,-83.2389353,Rain,,,,,,,6.0,#169c2f,2023-02-17 13:00:00+00:00,,3440133.0,Rain/Snow,5.0,"{'type': 'Point', 'coordinates': [-83.2389353, 33.0978145]}",-9266115.891770244,3908294.410913283
1956,MPING,2023-02-17 12:08:37Z,38.99316793169451,-77.0315724052225,Rain,,,,,,,6.0,#169c2f,2023-02-17 13:00:00+00:00,,3440134.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-77.0315724052225, 38.99316793169451]}",-8575115.415154554,4720692.9846602045
1957,MPING,2023-02-17 12:08:57Z,45.9912297,-68.4489437,Mixed Rain and Ice Pellets,,,,,,,8.0,#42ffca,2023-02-17 13:00:00+00:00,,3440135.0,Rain/Snow,11.0,"{'type': 'Point', 'coordinates': [-68.4489437, 45.9912297]}",-7619701.558021451,5778943.884904632
1958,MPING,2023-02-17 12:10:16Z,36.093397,-79.824896,Rain,,,,,,,6.0,#169c2f,2023-02-17 13:00:00+00:00,,3440136.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-79.824896, 36.093397]}",-8886066.775346018,4313480.276980567
1959,MPING,2023-02-17 12:11:08Z,35.26544779093643,-89.50084318223195,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 13:00:00+00:00,,3440138.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-89.50084318223195, 35.26544779093643]}",-9963188.28861469,4200013.206178401
1960,MPING,2023-02-17 12:11:19Z,38.968013581988394,-88.95137734440235,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 13:00:00+00:00,,3440139.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-88.95137734440235, 38.968013581988394]}",-9902022.0313392,4717090.827762887
1961,MPING,2023-02-17 12:11:27Z,41.0032884,-75.1653901,Rain,,,,,,,6.0,#169c2f,2023-02-17 13:00:00+00:00,,3440140.0,Rain/Snow,5.0,"{'type': 'Point', 'coordinates': [-75.1653901, 41.0032884]}",-8367372.951209766,5012826.714197091
1962,MPING,2023-02-17 12:12:33Z,43.19788961803502,-77.31301098367832,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 13:00:00+00:00,,3440144.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-77.31301098367832, 43.19788961803502]}",-8606445.01439784,5342141.334889343
1963,MPING,2023-02-17 12:12:48Z,42.2001652,-79.8021419,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 13:00:00+00:00,,3440145.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-79.8021419, 42.2001652]}",-8883533.80052056,5191010.539090415
1964,MPING,2023-02-17 12:13:25Z,43.7823759,-75.4955515,Rain,,,,,,,6.0,#169c2f,2023-02-17 13:00:00+00:00,,3440147.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-75.4955515, 43.7823759]}",-8404126.35013736,5431825.885453581
1965,MPING,2023-02-17 12:15:26Z,40.64650621268958,-73.52221981629125,Rain,,,,,,,6.0,#169c2f,2023-02-17 13:00:00+00:00,,3440148.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-73.52221981629125, 40.64650621268958]}",-8184456.07194067,4960340.40315184
